status,waterfall_location
0,./data/observations/waterfalls/ace0b41ffbc97b032006cfedcb0588dcf45ef660974f19eec975e0c065c93ca2
0,./data/observations/waterfalls/f1751db6c9bed60e2c8ef2077424c059bdf8e4f79cfb29798493c7ebdf275703
1,./data/observations/waterfalls/5188ed079fb2f078c7bd79c1f57b74738a4562f04639f4c8f37197f3b2ae99b5
0,./data/observations/waterfalls/5bb56aab0d383ccbc92e661cd214b398934b9a86b7d9705c8686aa4d20dc5eab
1,./data/observations/waterfalls/56a98041bcf6faf166391ea2b7b125b38993decf19b9087e8ef03e89c815dbcc
0,./data/observations/waterfalls/1bd8df45501f8ea3f39ec2b438efc365c911521dc7d79b67947f77f9def6e3c2
0,./data/observations/waterfalls/68b9140d698ca638853f7006101994fe59b805d91953a56dcbd41c8911a5e0d9
0,./data/observations/waterfalls/853e9014fc2d25c988cd22712de2b5c23bebf6de2a47098ebd0dafdab03305ad
1,./data/observations/waterfalls/1861062636535d51cff7906055fac5500d935e86c91848a3f14e47de09722177
0,./data/observations/waterfalls/c8772f9033f66123ace76450fd7dc10585da4ad5b6b4b24c82542e71b8f52c41
0,./data/observations/waterfalls/2878c13befc1e5665bc20d49da4ad4a95afdcaa8a4c3933dc871802438bf0f75
1,./data/observations/waterfalls/7cab77d3b6db341ba31e3cef327032a2841ec6837010142e777e958fdb560560
0,./data/observations/waterfalls/eefe8706a80907556084dd7afc7e55aac38cf2ba235a90021957df215cc4ed97
0,./data/observations/waterfalls/024406c11680a798fc328953132b662c1cb77a987a8e554e07120df840aa27ea
0,./data/observations/waterfalls/8779285d19bc0f257c4b7f998b9e903574580f236ca966e18a5e0fe5addfde24
1,./data/observations/waterfalls/300dd628809be96ed1b9dcbff90e8ebbf214cef124994090f5814cb75f4f5789
1,./data/observations/waterfalls/ad97c380c5f29128c33f42756da6a6de93ac815b232e6959b420cf5498875d9c
0,./data/observations/waterfalls/199132b3763f9b8a29cc33f406da60c030b27b3491741f167e67caeaff4811c4
0,./data/observations/waterfalls/0c671e42ab13d1f41f5d10a5c9bcbf85e6be96003128b5a1d3d7269bcd386f89
0,./data/observations/waterfalls/ea2a0022498f24db66ae739514f4a91dafc72d500e9514501f508a3cdcc7498c
0,./data/observations/waterfalls/f09259e8cfeefb4db0fe52cc0ad68d013d501d0838359f08e8ff56b6ae93f64f
1,./data/observations/waterfalls/ac8106ab31ab85cf3d6534eaffba8a37566a9a44d13242b8bf213f3a605adcc5
0,./data/observations/waterfalls/0895cb86a59d64efc99aadce3bd19ca119d458813d0e180e4589448212e2a9db
0,./data/observations/waterfalls/f79b2db3fbb60d9e52f7acd737c513377ca813a02a3d77e45dec064811cd45ef
0,./data/observations/waterfalls/b9656c6e446af4c1b082cef37377453cdb51d96e2f1ff43cd4b973c388eef442
1,./data/observations/waterfalls/131758109de24b4050abaea52837544080529880eaf07f3c068cb69b2493d692
1,./data/observations/waterfalls/1f7aa7de6cc7b5f00f685f88917dcdf62cbfea3923e6da97ee70ab19416a2e79
0,./data/observations/waterfalls/83ce0643eeb6d9867af01ebf867339bf0a772c1fc607200e3e7aed0fb5668cf1
1,./data/observations/waterfalls/aa264a8d9fe0b2e6223d63989075291ea5f70593b99cb9c7fd398734ed347ffe
1,./data/observations/waterfalls/00c1c51696c8e2718d31bac5f6c17838a2398b00e317bfe769536a299c5e8cf5
0,./data/observations/waterfalls/46a8c16d1343fa58a2bf5c43c95038187c9285701198eba331c926c7ccb57197
0,./data/observations/waterfalls/ead009dff2f45794172899018fce16658a8597ea87d1236d20b6fefe7d9517fd
1,./data/observations/waterfalls/43226ca99e40e42879a028fa20e66a049586238087bd82a7f261cd4390e414b9
0,./data/observations/waterfalls/2666a003601033cca06f019642d79da31e624b08aed487cdb951f98a80571159
1,./data/observations/waterfalls/eda5829557c9d4172659f01cacdbb7fad5e79bf9d71b450643453ec05868700d
1,./data/observations/waterfalls/7c2ac084d98ceb7d4ab2f4e98ba70a42ee4dadd36ba969792248d4231d149fb2
1,./data/observations/waterfalls/f5a353c09f03db398f28e74ee79ef2456f0a2e51227b7a92abfcccb45168e183
1,./data/observations/waterfalls/9298346eeeabf68533e0fc3dafd2343bdc432b9729498cfc6967f441f30893ca
0,./data/observations/waterfalls/5e5962df46978b6da7f152f0f9b811ead6d9cb13b9fc00787a9781d149bc4ff1
1,./data/observations/waterfalls/254b66805c62ec85c150b1fd805c29d89da609c40a9564e1383dfc1c40ead804
0,./data/observations/waterfalls/9f2a33d541f3304cdc89ceb66e4855900a061b871eccf983a12a8f3b04d2a903
1,./data/observations/waterfalls/55874541732773e9a35daae94e62c82883090f8423faf02fb994a2cf0063a60e
1,./data/observations/waterfalls/08d98e2f96b6e22d0fce1b0e63d560e4e7f2af582a2d7cdf54b1bf65f5216fae
0,./data/observations/waterfalls/25fe3651307717d474757d53f0d9784c00308e2fda21487bcbf8ee97707dd227
1,./data/observations/waterfalls/21a70a1d22d36289f0bde032ed69b08043fd4509bb79c4ee02b7cb8ca98b6e20
1,./data/observations/waterfalls/e9c9b9d9a4c98ea65a4f2d9897718454c7aadf0559b52ae153f61900d9b26f58
0,./data/observations/waterfalls/3dc3054eca01808a85aecffda72f59e7c6d5bfa14de04ce6c91410ad06a84f24
1,./data/observations/waterfalls/c099363e748aeff448f5c1ed82320c86a1a4c8052d21538815e0c3ab88655ec6
0,./data/observations/waterfalls/63be665a126e1a3e676c636bd57cb2ce422363e83128ae3c1cf7684efd0a279f
1,./data/observations/waterfalls/e1e14fc30c153cce0a8d52ac9074121aba42ef231dd508bb17915ab4db943a3a
0,./data/observations/waterfalls/307655a84c513eacbfca5006209bcee78023e7c73ccde17851e95b28f3337690
1,./data/observations/waterfalls/f25d30edc0b382f993493209c75ee1ee8c6981ae7422e3a74654fe35f1ed4c47
0,./data/observations/waterfalls/9244424e06d52c9e45d3519ada9db5e7e7f3cc9161eabd443d02031169013c41
0,./data/observations/waterfalls/03fca7f139694ae2edd6ba91a77792cf590deae6ff7c37ebb1f4c92b6ce0fa72
1,./data/observations/waterfalls/6fed1d0f6cfcb44344328ee38b4cec06b4d789a12669e2662da692c5c0034c4b
1,./data/observations/waterfalls/2104c66a9ae9d809995bcbe934c4390575ddd175edb9c3c58fcf1e73522d65e5
0,./data/observations/waterfalls/d1c649f8f7c6d3cf4c51fe57e512202fa63dda564a77e1fe156fd1696214aca0
0,./data/observations/waterfalls/788ea2e4c28a9be5853a03a7ca216067f9654fc5075d54d85f98f1a1716c30c5
1,./data/observations/waterfalls/d74cd90ab73bf208713d8009c56bd57af668f5a7d49ab66e3736004b0ba86a44
1,./data/observations/waterfalls/062da98c74bf8751db19ad8ba699c7b07e3dd55067ceeb82f8d1ffd354b3efe4
1,./data/observations/waterfalls/3103d81d584f9a96d4d6a6c647648fb6eb09c399b542be473c7dec02fcbcf098
0,./data/observations/waterfalls/3dc46b082209ea90ca75948bb2b5d53001b279c2884e8f70ed599da44aec9f4e
1,./data/observations/waterfalls/118c7f6d98ce60cf9a6677fca0a5e33221233e5f74be4513663462ba0e17afe3
1,./data/observations/waterfalls/b3df42ea66f63ac5358905fefa3e5e2254ac1ca160605154f9deb4da197d76ff
0,./data/observations/waterfalls/9c1d45fe45186b76dab5574e0b3d2981a65ac0ee373d4b279cb1cda8db5cbf0f
0,./data/observations/waterfalls/f11c9c8b339fe98017aa16a69631472d2bd7c0f158217b3f361b67d8499b8337
1,./data/observations/waterfalls/5e80deeb3f6b177f82d36a57a5e3d2283598b68ca3ae4dc5a3fe8d6f99f11ea9
0,./data/observations/waterfalls/7bdf4ee0259a8e612f122404924826db43c6c3cd83868bcecdfbd4556c27f1fe
0,./data/observations/waterfalls/2160c909fe274fe27ed9ce04c21364ff2ff92e1712c452d15350036e3061e988
0,./data/observations/waterfalls/a16c394e190943b546026c967ff5b384d561d1f6b8cfd437d0c92b9efbfc6829
0,./data/observations/waterfalls/f4f1fb39b75cb4d3986cae0f57a71f7651159005f73e971d39fe116425fb7559
0,./data/observations/waterfalls/e32bfff42d581090171103c0734a9a964141abafe5d4ac45926b83db5bf55c7c
0,./data/observations/waterfalls/fdbeb546ed4c69329d741b00cc57e79aed779d1511a4928ebed730dd6b391a99
1,./data/observations/waterfalls/328d37846a3ff740d9ff301f162c2256e1524cdf16bc8e1119579f8978b78645
0,./data/observations/waterfalls/cce654492bede105c3e762645de5df4b6bf64a62520a1af4aedbf49c4fcd9686
1,./data/observations/waterfalls/144b43ef7a4cea2fd72fb4d0e450eb118aa54b40e753797f0811a3a1e68e555e
0,./data/observations/waterfalls/a71831dc24cb1256ef085364c74fb96bcb72129d9538eff862450b531c45d24e
1,./data/observations/waterfalls/0f466370b914d6b2ebdc6e6ea42a5772e103a3ef03ff5827587fd1aa903417dc
0,./data/observations/waterfalls/dd849181a4f7ee8d84d07c3a2bf580926257b71cb2cb856f392f250375950606
1,./data/observations/waterfalls/14c10ab84439a9ab482a8cbb33e321add3b004e5a4bc73b204641db11472360b
0,./data/observations/waterfalls/e936497c17bf2604ae957892f85d61db3cd3202fe13cf872b808c3e53693e5ab
1,./data/observations/waterfalls/23c48b3b62dcf133fb4bbc66c7680cc0c33921c0130c77ed2b13bba0fbbb5259
1,./data/observations/waterfalls/203ed67972683e14c2eef9cde4835fa0100783aaf8ca68b4e622945c4479360e
0,./data/observations/waterfalls/76c8b2ac795542449d716f7ff8ea64ae226cb1bd218d648a69d7b0523cddd4f1
1,./data/observations/waterfalls/704196405ca19de3750cc27c58b5e41b49954c11d95065dfa03f5e341d1ba8b3
1,./data/observations/waterfalls/141621b7d5adeb697fd31a81f2782986283a075857d69d77edda9febae37af0f
0,./data/observations/waterfalls/4b014b5514c2b52d275288eec7fe1a334fa535536e461166c9793f5b040d3eb9
0,./data/observations/waterfalls/9885bad13592d0b9f7b119ff07c276a29f7840d218800d4bd4988f4722f0ebe5
1,./data/observations/waterfalls/21650116bbe12e25901437946f31513ee3e01d3799e232542b36b79d2fdb3de2
1,./data/observations/waterfalls/850fffeb65f49c55caf9ae345d09acd308ae670df58e3a1a500eb0a3b09e3a79
1,./data/observations/waterfalls/a9298b8a108527364cccaf2e8d79cd76e088f5955dd3ea19d04a37720eae8191
1,./data/observations/waterfalls/fd46057ba005846bbdd2d9df820de36042c310a13b6f8270d4ca2403da260570
0,./data/observations/waterfalls/5b7279c63f014b803f9bf0bbd1991f8b8fcac66f41fa503cbdcd2a19b524308c
0,./data/observations/waterfalls/af996b660dea114256b9ef91f991e94153d6c5881dd3310d4219a196390e4598
0,./data/observations/waterfalls/02fc3c7c529e6ca6b702dde7badce35f06eb5c424521dc253c9e1c03b62ce9a2
1,./data/observations/waterfalls/43111d4fb5c7624ece83561bc3965282b416a6f562c5d61992e12f993c1d1bf3
1,./data/observations/waterfalls/3163c127635c11651a3d2c73870fce4fd31762ebb92d4b078b9832e947074682
0,./data/observations/waterfalls/f34ab399aaf8d357742c03b78f155fd225820107f36dbd44a32808a303dc56cb
0,./data/observations/waterfalls/e2702ad5398b2fa3b81ff750be17dd05db2bd22a2b963f2688ae7b5d61b15fe5
0,./data/observations/waterfalls/16526eeb9edf7e0cb89929b44adfdedc4a98da97624099b7f1bbd6308e232f1f
1,./data/observations/waterfalls/888eb83604d02fbcf894a793d8e5feb5aaa4c97ce029541241a332de08aa6444
0,./data/observations/waterfalls/510d56729546964b56a6a47e32c29ee3c86185055567eedc0264214d482f1797
0,./data/observations/waterfalls/23988b14897b84b56a1240446e860acbc3599f3baf51adc62343448e7e3161b5
0,./data/observations/waterfalls/c36790ca53e60d6fa987397a4ecaa8930e7d2b08d4363f0514f4f41f32f65b2e
0,./data/observations/waterfalls/9a21eff63284a492a22912b5346e68c36ac0b516b4e512b8c58d2d598dd5411d
0,./data/observations/waterfalls/b7644f29522ec2351e22937fe518b360f7e868742274437976e6cb2494b34515
0,./data/observations/waterfalls/85ea8ecf092bfb62f9d4338136dd92dcccfc6e8d05fc761dbc25b6efb658447a
1,./data/observations/waterfalls/79f51f95f43f55df622fbc1356daa03a2d1d7ff864f4185d46c4dad768729447
1,./data/observations/waterfalls/50c856611584e2ae0b86fa75b23813aa6618674d7012586b11d741b77032a781
0,./data/observations/waterfalls/1c7f9880a2118a63724c90102a3387d181058e59da736c2f84dd048d2d5366e1
0,./data/observations/waterfalls/97e393e9512e1779f2dde32f2a4ed3519bd397f65bbe97766a346a8f5650e675
0,./data/observations/waterfalls/b1570d2a35df102e016c63fcb3ecc595649ab5cd86249fe964338f2dbf1b3b19
0,./data/observations/waterfalls/0d6d9a8c6cc587f55b18bb6f1d4a87ccdfee78e05eadfd0ff1d1417ed90164f0
0,./data/observations/waterfalls/78a795b67ae01ac370bff7cd3f58bef51e38abc5d28c80a5e7c04794e1bbeb6e
1,./data/observations/waterfalls/ae5459b46364f018366fbe68f5db1f69994394f5c623967a8cd727a9063ffd09
0,./data/observations/waterfalls/c7805ec63a6c4e7d78f51440120b5eccc7b618fd19fc64ba8846ec0e9e9142fa
0,./data/observations/waterfalls/5f4ae7ed702fe3eed12644ab28acb9503e9d6b79862fc2022a86f08f0457ca6d
0,./data/observations/waterfalls/df3d9f9519f3d55610f90dce81511471c5b136b3518f259f6996af056f5ae9ca
0,./data/observations/waterfalls/f66c829a54d37d353e8f643cef7056d4f49e30a11146ebc1d8ad9aa2bf65cda5
1,./data/observations/waterfalls/b843c9bf5c6a75507c47e2cd129a4501dbca626797c06e1223a39759e28d3604
1,./data/observations/waterfalls/ff95e0b669f709a25c6ec7669c63b19746e2c703167387bc92d9b6176ca0fb03
1,./data/observations/waterfalls/0b5cc8c29a9865100f04288523c9afb498159a9cf46c539c3799e49a0a29172a
1,./data/observations/waterfalls/449ef00f7b5925c0c4a436b3c2624005fe78775974e83f8df92b9bcccf692341
0,./data/observations/waterfalls/3c7de5056f0e4ab7b01160375483a3a70cb17594853da87d5dde60adbe7f4d45
0,./data/observations/waterfalls/be256c4c3d4461c895f6d1946daede0ceab778ad5176ee08dafa70150a564e2b
1,./data/observations/waterfalls/b04f0f773e288e9bc95e3c630ffeecfc3df0080b7c8d78c95945279951cf6c8c
0,./data/observations/waterfalls/253095af6467e89c03147331d4390051588fa6d0d9dcb76a4fc862155796c5d7
0,./data/observations/waterfalls/4266f2c07a7a03ddcebba6009abbd9a04fe216b30d25ae52a18934bb6056777b
0,./data/observations/waterfalls/1e9ffc9a17e1845b97cb2ff5bd89d112dfb607fc23828f0c5f4b65e0d75c5b04
0,./data/observations/waterfalls/db5eeef2463e9ef05c0220ba8df6c894a4bf1b06cf352075fcf81090bdcf9033
0,./data/observations/waterfalls/63d5892340b7593da2d1a6903e491323d9904db2d0bdc75a3347fa0764760be2
1,./data/observations/waterfalls/db6a80a73515129776e8682d335871426cf6e1679c3ee44aa91cb314f64f7c08
0,./data/observations/waterfalls/1b0c2a596f7d5e073a71c07c788195fd606bf909f7d3a5a2069194f8637fdb76
1,./data/observations/waterfalls/87c384e768ea7105d17af72eccb12ea885c651abb5d2fa34170086ba52a8379f
1,./data/observations/waterfalls/7e4c53f7e83ad97498f0d9c9d10fd1876ed66a6199ab7ed21c18e1d5f3d0bf30
0,./data/observations/waterfalls/513f804435b069b04550c9fefb71828e45eb0711d37f4d3e5278127f34248712
1,./data/observations/waterfalls/cf49512c9bb441651e07849883bab01632fb82d576a122f9bacc46bd257bafcd
1,./data/observations/waterfalls/232347e1101ee6d0642242ea89094e6a476e47502070b102323fa0584a3648b5
1,./data/observations/waterfalls/22ba33118f5db5e7c68fc69be92b5379c2df19ebd6527ba073fb5a3bc2e3efb7
1,./data/observations/waterfalls/842e617545e80efe960d7cccdb364f17a426b12dc139483791931e07f4d1609c
0,./data/observations/waterfalls/d3ae5991adcd6451bac4d86af95c2c4ac52cbfdccb4ed94c57968f6dd1cbdbf5
1,./data/observations/waterfalls/b893067189d8f5af90b53907edb6aa799616b95ea5a20e9f305fe8a19dae7807
1,./data/observations/waterfalls/e1796a473e20f33963cbe3f0f90a4cf99b1a212c3a1601b9662cbe031c13f659
0,./data/observations/waterfalls/f1e2c5c173747dbe5903273b7eac3e88b65db87427dcb22c1ccdb5e5768ee0c5
0,./data/observations/waterfalls/bd317a3fa54c85cd747d0246109f688aabda07c639d1d3a396a7b0bb49981a39
0,./data/observations/waterfalls/1381cf01ee78e3341305b492bf67718746df60aa86a3d9b5f80b682921754990
1,./data/observations/waterfalls/2e086774ddc5cc22ee05a1374bf658de7b5c9bbf8eb73257a4c682537b47d22f
1,./data/observations/waterfalls/c180fdd6d0ab00cb7188b5853df031595294593a2ab9ae92b9967c7fb85874eb
1,./data/observations/waterfalls/599ed4ed2c0928ee2dd0e3d95668e8a80f6ee1dff9a146cfdad60b1be9c786a4
1,./data/observations/waterfalls/cca7ad32155ab6ede92433b3fe7b122f447ba1fec66fb6cf3dabe7ddcf1efaa0
1,./data/observations/waterfalls/f46210dc45218d4d45220fbd6d147dfd0b8a7722b4f5603291b944805ff19b19
0,./data/observations/waterfalls/75f1c0ea5b9204bda5eb10c51ea2ff77f595b2bbdd8a0de4f15b0231632d8aa5
0,./data/observations/waterfalls/8aebe9a52011c13b3ffc14a6e1378352a9628ea6fb7374434c00e6a4bb08e2e1
0,./data/observations/waterfalls/bb1a1e7a0df25366a4d5562d5f49d83870b3dfdc15ddc49b55999538ee0b115d
0,./data/observations/waterfalls/b6df7cfaa48c989d8513f7ee24414272db3de6d73647b12558e279bdfc6cc20a
1,./data/observations/waterfalls/c4b7ab9601b78a3c19e70b67280a91d65f84d61b48389194071af5c6721e9ae1
0,./data/observations/waterfalls/3a8fb7c0ec262b0d7ce87cd726bc677824041c370279664c32f5838f8c78a3d5
1,./data/observations/waterfalls/f018ebf20bd985bfc07d9292aa633b082e8903b09b706f587d8e6b00d85d613e
0,./data/observations/waterfalls/1cf1f29e660f320564d092aee5f09674260848d711c6506c968f3c41f7d5b78f
1,./data/observations/waterfalls/a15e4faf7d542a6bb8eb105e2fe647ab3226efbf5edb237860d695ccd633a3a3
1,./data/observations/waterfalls/b06e66f309b738f6b0a733792e459cdd502ff3d775b29b7d26d47b98349122b7
1,./data/observations/waterfalls/c8f4103ea86cbd509d996e40a5ec8201f8368f41225fc71db7b7dc480664710d
1,./data/observations/waterfalls/09c2efe846c5c8826d4bf68957ccf00d952d31efd006accf4199a99e39b8643a
0,./data/observations/waterfalls/49d962f2804a07611de723f72ef3829882546e6ed1b055a7cf569032e4e42304
1,./data/observations/waterfalls/724cc17a3fab5b0eab8a4d23a8bc39ed06a3e599b0df538f1b67201db987812e
0,./data/observations/waterfalls/ba527986ee70f9d03661cc6a1950e2bfe40788b169cdaefc412cd2ae0361e821
0,./data/observations/waterfalls/9dde5de56bc69394a87019584ca2bd73e277e20b5fbf330807a86a7a116f0f61
1,./data/observations/waterfalls/83b80d7eaded80b93507267ed444886c779e8a5737571cfb1293a9a534955a92
1,./data/observations/waterfalls/96b0ca7e56ce8c2ed8a0879ae6350ec1b77999013cb276b73cfb6262b6fa3edb
0,./data/observations/waterfalls/e1079af61736ac3e38eb5564665953bdec476b6d76226b8f25bf61c59f484b85
1,./data/observations/waterfalls/6908a7cee11d759742cf514736b16f070c3a03a6730d55c0077521d93842fd74
1,./data/observations/waterfalls/87837fa235e09dab763a0b7004b0d5307ef47a2a672d53ae2e9c2932600b3f60
1,./data/observations/waterfalls/337a6ddc1f5a4b5d37dc504725bab0e01c01a3578716d99ee3d28ccb789c1166
0,./data/observations/waterfalls/9fb9aad7c013e3e379ee3e9e20bf1ecff4bcc5cd8fbdc2f63097fdc886f4a4e6
0,./data/observations/waterfalls/e823d3d22ff1b9a6c4026ee86659b39cea61d3406fcef7cf4d7845b9babdc056
1,./data/observations/waterfalls/fdb97184dd0656800b6f04523f940c9acd34334354e0de2a3ebc2b9a38ce6ef3
0,./data/observations/waterfalls/4e6ae8cceb4db2c8751f326355002e35251e5f5c36d24822e41cc4bd4b14d339
0,./data/observations/waterfalls/530a3d3980f617f46686cc5a671d0c915552838ea5cddd1e9eef9c916852ed79
1,./data/observations/waterfalls/ebfb41f9ce67801b76a2013eba9ee4f9fa96e955d259d2837f2069030dfdc958
1,./data/observations/waterfalls/70d59d6255ec5d1de11545965e6bfa791a06588b1c837c154df83e710af27255
1,./data/observations/waterfalls/3db6103ca8aed18e04b6d9063f89a957d98b4cd914be0e499781437d7303e4c6
1,./data/observations/waterfalls/cb7d4674e1aef121beb31c594e6dbbf6caba854e04e530a4d4cc26d2914863d5
1,./data/observations/waterfalls/55e34be655efd59365592fb16cdd051e3b910f21dbc04d157de331284bb6e541
1,./data/observations/waterfalls/75c4cce1efe3cc01ea901f878f717750ff6db23d727613d2a44b93483d3a32d5
0,./data/observations/waterfalls/87524f6c88ab61f55ef4cf85475bfa2e2c529cf21f1ac462e77ee3406c6d37d8
0,./data/observations/waterfalls/b3d447a645cf873408eec79cfdd4226c683ace3413268ddee3879e57a6f77c2a
0,./data/observations/waterfalls/debd427b1a02c7b1da75a9c7200fdbf0e8145bc99a17e67d1977820430dbea4e
1,./data/observations/waterfalls/28a73eb6a9ec8cff80373558a642d0d03ac1741eb3828ab9bcde754171ef662a
1,./data/observations/waterfalls/81b7bcc169f219d28ccc612bcd8c5eb3b023200fa5cc878796d277c9a64edead
1,./data/observations/waterfalls/007f9cca6d97a10fe578c24cc77b8ff4d2403f8444a9721751b9379f2b1e3455
0,./data/observations/waterfalls/932c56a8f8d63eb6fffac4ffa29b71536d69e7175fea886dffbae6fe11ec1c4d
1,./data/observations/waterfalls/cd94ac0b163e546b663f7e46454f03f692f250ec4e89967e21631f996c7d9839
0,./data/observations/waterfalls/953a8b5d638db1049069e01ba0885ca2995cce5d8b2c93c9ac2419fe08243f4f
0,./data/observations/waterfalls/a15cde5f3c4d3ec4a68364769be44e748610d9deda1efa1b64350a9d27acdb41
0,./data/observations/waterfalls/09f61b70cec8b2662e2c1941077668e3c755f91bebd052eca47b28147b809718
0,./data/observations/waterfalls/f136e479f5acf3a570fd21270632ca32d8e2bd1c5dba0e751dbceb90e8537ce5
0,./data/observations/waterfalls/bc415c63346532663d164fcab09533f6886d02372a56f5f3c919e9bb91edda91
0,./data/observations/waterfalls/953c08eaf27b6ff35e4c7cbece09f3537a0f321212266f3aec73f198b9d73a7f
1,./data/observations/waterfalls/4be8b6e2ff17bcc3428ec3cb190e7755d14355a8776d2bc459e190d0ef77830c
0,./data/observations/waterfalls/005afbf3819841a36840b59ba2c36076bf1fd90df7c1bb250096edf3cf280591
1,./data/observations/waterfalls/53c277f38a01b4c52faf339c3346deba0ec7f01f1b9e39d2abd3425329a78e67
1,./data/observations/waterfalls/5991075062ebc94aab468b9878ef12f5db1c0c0de56b37cf70ee0d58b8c95bd1
1,./data/observations/waterfalls/6c22bd3e570b0bbc17ade6f14f49988106017833a376f0b289ee334c0a54a3ef
0,./data/observations/waterfalls/d48bd30e2a6f5408908d3d1f4a8262907a15fee29147617f9d6becba0e472cb4
0,./data/observations/waterfalls/558ee63ff7008fa3c563b8f54690afa205918aa476f6567b3c0b85985a3c82d3
1,./data/observations/waterfalls/5bd051fff56dd51c3cc44649c4cd1adaf595f19eb55ac92a7bad48d06bbbd44c
0,./data/observations/waterfalls/10a29fec02f2d8415a46edce2fd438a333cf9efec409d8d61fa157091682f85c
1,./data/observations/waterfalls/725d9c71334e78bb75d5a244d5210aec302c0997f04e72f040088490cef4188b
1,./data/observations/waterfalls/24192e6eef73182e67a0fcb516c3f0cba8ad26d0b96dbbc7bfe04a8b5f8ed78a
0,./data/observations/waterfalls/c0803c40459bdda31e26694608af7c7779a1d85844ed989b8bf8745bc6fddb0c
0,./data/observations/waterfalls/718bd3c76b7fcfff72d1e8c0bdad6134a509249a093d6821629b5be7bb3542e7
0,./data/observations/waterfalls/5b766021d5f0e08b74fc2aa53133095a7a3eba05da87a11ca3e9f2e9771e352d
0,./data/observations/waterfalls/eef0023ff1a517e31490ff23f40fd20f59677be1897507afa805619e8c7ddd10
0,./data/observations/waterfalls/ef793e7680a7c43b2277736286312d5137e0f266abf8691bb82f937c66ac1137
0,./data/observations/waterfalls/aaff1ad0c75f6f6a4d6eccb285da72a6967d4c90890e8a1777a5bf1f4b9894ce
1,./data/observations/waterfalls/f974cffbd179b0d2c26383a73b160ae90bb70368d8d2e6df3cbceb42acc8fe9e
0,./data/observations/waterfalls/a3f5d2572e371de95b8478a317faeef6af00872abd33dc7a7792fde58c324c2a
1,./data/observations/waterfalls/62ac5da940bcc45544e1b4c1c23408d49301ac44fe8e70b01ba352b20612186a
1,./data/observations/waterfalls/7877f27a10ebbf01d91347052deb088b2811b3a63245b0d546b5396e20b12e3e
1,./data/observations/waterfalls/b5a333c43ad6ccaea9d25baaba2d4db14c96178e0c6c7b69810805215b900781
1,./data/observations/waterfalls/8d398a778041f4b82822c0de270d9fd76d606ac737d57a2b4291f7b4ea7987ab
1,./data/observations/waterfalls/59f58384253cc1e327e3f02e0887fdfd27bc58a5cc49f0f79b223f9182a200c6
1,./data/observations/waterfalls/8391235bca7bbda1012bd8dd3c6079a6a10b3ee150aa92216fa6def23d012ab7
0,./data/observations/waterfalls/b5844ef5667c43bddd408fd2e6f7c72b7dcea6798f228f25e2fdd3bd9132c49b
0,./data/observations/waterfalls/a8bb1614b2e746a2be8c073cc093dafad6173889886a1fc21cd9c497664022c1
1,./data/observations/waterfalls/fce20c6ad715be689a249e83a9e80149371229262577d0a7cc917c19a205d688
1,./data/observations/waterfalls/a48814d205409ddde43d67dcf04b42fb440fa59cd697e8dd668d5a3893e90773
0,./data/observations/waterfalls/44c70940291c28caccddb3fde44da867715dc4d0a0ef306c9b918ee7159f9c5a
1,./data/observations/waterfalls/e396520477618dc65b20b41b12343766d7d2f579e3f9a03c584b649e213dc645
0,./data/observations/waterfalls/ae5c1f507ec57b4445c0af98dbd6749e70f103f303d2d5fb07bced68f459ede9
0,./data/observations/waterfalls/a62aeac942bf01d8605ac704759a70f7f0d254ad363a5f0805542eafbd383d5a
1,./data/observations/waterfalls/4183a909f9abda3915de3ba3a50feb96be0b2b73c943805213135bcdd91327cd
0,./data/observations/waterfalls/63505e7f00578c0042d99291a43238c8b1fe8b9e4ba309e33090cd8e491680d5
1,./data/observations/waterfalls/f85297b8ca945c653845ee12f5b939695d44f82cf2c8c87e3771d89fe2c5621c
1,./data/observations/waterfalls/6994bc6c640ceb59414d1725d0e29d1dda07640b86ec678dd5ff4ccca7e8d8c6
1,./data/observations/waterfalls/04cb15ede3416fd574d1244a5a716f9fc0a29c72612f39cef1c1eb9371d90a55
0,./data/observations/waterfalls/d7f5035b98791a9f6fd471018c709ee9a99457a222c7498e47790a6472708c93
0,./data/observations/waterfalls/de1f29fe5527a66527b34df4071110757e9c835b62a824cb9815442920e07c57
0,./data/observations/waterfalls/5d3b6183ec38bc66cca27d1696ac88914688a36857a0fd6fc455176750c300e3
1,./data/observations/waterfalls/55aa02f9a08d1e08b4a1c89ca76a42b32a7a7aa6c2489ca14f04898b08ce3520
0,./data/observations/waterfalls/dd5eec675af92de327b0b64ad8c29c12070437f5dff80b795e59fa3a8b6c76b1
1,./data/observations/waterfalls/78fda17bca20f191d5e75e878def1036d5424265912aa84fe9d08fe2d4fa24fb
1,./data/observations/waterfalls/44386b1a840cb70e8f6bcb3576f9b269f98c5dadc4d564c9cc3760e21692f856
0,./data/observations/waterfalls/fd20326d9270f0b01e54794e96ca0d8a368ec54593bc0b21a59425efc0092072
1,./data/observations/waterfalls/bb74e5b2d40759c8cac9553c609d99c5400cb746811d5765d258cc2485172d19
0,./data/observations/waterfalls/506b2f89df5522b455a23a22086def9823b41b68e0c94c5dc396169efdb5b2a4
0,./data/observations/waterfalls/2f604ffb0e5100db5a209b642847baf5354a6b3c03092c2827ac9b7c42769e17
